YEAR;DAY;MONTH;CODE_INDICE_CONDICOES_ECONOMICAS_ATUAIS;INDICE_CONDICOES_ECONOMICAS_ATUAIS;CODE_IPCA_INDICE_GERAL;IPCA_INDICE_GERAL;CODE_IPCA_TAXA_VARIACAO;IPCA_TAXA_VARIACAO;CODE_PIB;PIB;CODE_TAXAS_DESEMPREGO;TAXAS_DESEMPREGO;uf;tcb;sr;cliente;ocupacao;cnae_secao;cnae_subclasse;porte;modalidade;origem;indexador;numero_de_operacoes;a_vencer_ate_90_dias;a_vencer_de_91_ate_360_dias;a_vencer_de_361_ate_1080_dias;a_vencer_de_1081_ate_1800_dias;a_vencer_de_1801_ate_5400_dias;a_vencer_acima_de_5400_dias;vencido_acima_de_15_dias;carteira_ativa;carteira_inadimplida_arrastada;ativo_problematico
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Bancário;S1;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividade médica ambulatorial restrita a consultas;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;19;60015,45;129256,90;152020,49;1364,26;0,00;0,00;11804,78;354461,88;0,00;43709,09
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte escolar;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Pós-fixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;1476,73;1476,73;1476,73;1476,73
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Bancário;S2;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Locação de automóveis sem condutor;PJ - Grande                                  ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;4964,89;13876,31;24867,69;0,00;0,00;0,00;0,00;43708,89;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Bancário;S2;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio a varejo de peças e acessórios novos para veículos automotores;PJ - Médio                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;4657,11;35806,84;86637,53;5458,96;0,00;0,00;0,00;132560,44;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Bancário;S3;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;0,00;7986,47;0,00;0,00;0,00;0,00;0,00;7986,47;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de cimento;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;2112,81;0,00;0,00;0,00;0,00;0,00;0,00;2112,81;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Bancário;S3;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte rodoviário de produtos perigosos;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;58184,85;169184,96;284444,55;168313,31;4082,39;0,00;0,00;684210,06;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Cooperativas;S4;PF;PF - Outros;-;-;PF - Até 1 salário mínimo                    ;PF - Outros créditos;Sem destinação específica;Prefixado;33;5362,12;1538,28;3931,06;2050,91;0,00;0,00;2324,12;15206,49;1374,20;2250,90
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Cooperativas;S5;PJ;-;PJ - Alojamento e alimentação;PJ - Fornecimento de alimentos preparados preponderantemente para consumo domiciliar;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;3044,20;8797,84;22283,82;0,00;0,00;0,00;0,00;34125,86;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PE;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de materiais de construção em geral;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;127854,13;0,00;0,00;0,00;0,00;0,00;0,00;127854,13;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PI;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio por atacado de peças e acessórios novos para veículos automotores;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;32;114501,52;53698,33;4849,00;0,00;0,00;0,00;0,00;173048,85;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PI;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Estamparia e texturização em fios, tecidos, artefatos têxteis e peças do vestuário;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;5749,31;18,47;0,00;0,00;0,00;0,00;7496,31;13264,09;7496,31;7496,31
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PI;Bancário;S2;PJ;-;PJ - Alojamento e alimentação;-;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;19892,88;19892,88;9642,07;9642,07
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PI;Bancário;S2;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Lojas de variedades, exceto lojas de departamentos ou magazines;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;2910,79;9458,50;12060,36;0,00;0,00;0,00;0,00;24429,65;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PI;Cooperativas;S5;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividades de atenção ambulatorial não especificadas anteriormente;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;51938,13;155814,40;219935,30;0,00;0,00;0,00;0,00;427687,83;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PF;PF - Outros;-;-;PF - Mais de 1 a 2 salários mínimos          ;PF - Outros créditos;Sem destinação específica;Pós-fixado;14872;825307,18;1875440,34;2984383,48;1543260,42;1157219,67;37460,34;18780093,05;27203164,48;18588047,22;22214841,42
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;PJ - Alojamento e alimentação;PJ - Hotéis;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Pós-fixado;<= 15;1003,24;2754,38;1641,67;0,00;0,00;0,00;2226,38;7625,67;5573,37;7625,67
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Locação de automóveis sem condutor;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;26301,03;172079,98;104447,70;0,00;0,00;0,00;0,00;302828,71;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;PJ - Atividades imobiliárias;PJ - Aluguel de imóveis próprios;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;3845,58;7134,64;0,00;0,00;0,00;0,00;0,00;10980,22;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio a varejo de automóveis, camionetas e utilitários novos;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;322565,08;450713,52;674648,63;0,00;0,00;0,00;0,00;1447927,23;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR);PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;833817,37;1969219,53;1668291,52;55471,46;0,00;0,00;0,00;4526799,88;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;PJ - Educação;PJ - Ensino de idiomas;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;190;227639,46;152658,65;134965,94;19145,89;0,00;0,00;43412,26;577822,20;47611,98;244625,38
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de outros equipamentos e aparelhos elétricos não especificados anteriormente;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;7367,69;7983,00;9779,66;0,00;0,00;0,00;0,00;25130,35;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Manutenção e reparação de máquinas, aparelhos e equipamentos para instalações térmicas;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;1272,51;3333,28;416,74;0,00;0,00;0,00;0,00;5022,53;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S1;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;77;30336533,21;85766108,01;179268661,70;110331893,63;32135594,51;0,00;562804,03;438401595,09;0,00;4180514,78
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S2;PF;PF - Empresário;-;-;PF - Mais de 1 a 2 salários mínimos          ;PF - Empréstimo com consignação em folha;Sem destinação específica;Prefixado;3020;1238638,83;3358539,99;6360956,86;3498834,07;698319,79;0,00;103366,31;15258655,85;253366,60;412254,04
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S2;PJ;-;PJ - Atividades financeiras, de seguros e serviços relacionados;PJ - Holdings de instituições não-financeiras;PJ - Grande                                  ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;19959456,11;57953404,01;146746562,61;131328319,87;0,00;0,00;0,00;355987742,60;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S2;PJ;-;PJ - Indústrias de transformação;-;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;384759,98;1128778,67;2601092,09;0,00;0,00;0,00;0,00;4114630,74;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S3;PJ;-;PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura;PJ - Atividades de pós-colheita;PJ - Médio                                   ;PJ - Rural e agroindustrial;Com destinação específica;Prefixado;<= 15;0,00;67229,06;124000,00;124000,00;0,00;0,00;0,00;315229,06;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S3;PJ;-;PJ - Alojamento e alimentação;PJ - Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;9978,77;122975,95;0,00;0,00;0,00;0,00;0,00;132954,72;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de gás liquefeito de petróleo (GLP);PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;1543,23;462,21;0,00;0,00;0,00;0,00;0,00;2005,44;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S3;PJ;-;PJ - Indústrias de transformação;-;PJ - Médio                                   ;PJ - Comércio exterior;Sem destinação específica;Prefixado;<= 15;1287553,17;3628177,36;1571392,39;0,00;0,00;0,00;0,00;6487122,92;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de frutas cristalizadas, balas e semelhantes;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;3664,41;7464,66;0,00;0,00;0,00;0,00;0,00;11129,07;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Bancário;S4;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;71;1184764,70;3450813,09;7658805,93;4582426,59;25710,34;0,00;0,00;16902520,65;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de móveis com predominância de metal;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;5051,93;12877,11;27809,74;0,00;0,00;0,00;0,00;45738,78;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de outros produtos alimentícios não especificados anteriormente;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;27378,16;0,00;0,00;0,00;0,00;0,00;21734,80;49112,96;14144,28;14144,28
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S4;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;4108,03;10830,93;17666,33;0,00;0,00;0,00;0,00;32605,29;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S5;PJ;-;PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura;PJ - Criação de frangos para corte;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;7492,78;10171,16;0,00;0,00;0,00;0,00;12100,48;29764,42;18101,85;29764,42
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S5;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Serviços de reservas e outros serviços de turismo não especificados anteriormente;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;1488,39;4207,70;9367,77;0,00;0,00;0,00;333,21;15397,07;415,24;1743,47
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de carnes - açougues;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;73;311524,18;1031679,29;1020084,40;8663,06;0,00;0,00;30114,71;2402065,64;61847,33;183367,53
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Serviços de lanternagem ou funilaria e pintura de veículos automotores;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;468,92;468,92;468,92;468,92
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Cooperativas;S5;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de acessórios do vestuário, exceto para segurança e proteção;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;8276,57;21503,11;45001,60;0,00;0,00;0,00;0,00;74781,28;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Não bancário;S4;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;10256,27;26613,62;8116,62;0,00;0,00;0,00;2284,08;47270,59;10218,87;11821,55
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;PR;Não bancário;S4;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Atividades de produção de fotografias aéreas e submarinas;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;998,18;1052,71;0,00;0,00;0,00;0,00;0,00;2050,89;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PF;PF - Servidor ou empregado público;-;-;PF - Mais de 10 a 20 salários mínimos        ;PF - Empréstimo com consignação em folha;Sem destinação específica;Pós-fixado;116;12434,71;37666,85;82239,96;49506,50;33731,97;0,00;4187135,23;4402715,22;3630348,70;3671448,57
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;PJ - Atividades imobiliárias;PJ - Gestão e administração da propriedade imobiliária;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;120;748859,72;393981,91;507820,51;172085,12;0,00;0,00;22930,89;1845678,15;13177,93;963870,38
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de água mineral;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;106107,38;222630,34;178905,44;6427,55;0,00;0,00;9529,87;523600,58;11994,02;21900,86
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de suprimentos para informática;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;67;132258,88;81336,38;60625,45;4707,96;0,00;0,00;70438,98;349367,65;57017,15;156710,52
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;186;1136381,58;2133978,48;1725979,66;465589,22;0,00;0,00;91804,52;5553733,46;91804,52;344370,85
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de outros artigos usados;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;48;150792,60;156752,68;180556,14;126372,82;582263,27;0,00;63285,36;1260022,87;177414,67;231266,81
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de outros produtos não especificados anteriormente;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;23918,42;66688,82;121019,18;87499,86;0,00;0,00;1884,05;301010,33;1865,88;1865,88
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Lojas de departamentos ou magazines, exceto lojas francas (Duty free);PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;55;54512,51;85309,64;107593,98;14572,03;0,00;0,00;10710,39;272698,55;2,99;36028,19
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;85;75774,19;50794,01;35055,89;0,00;0,00;0,00;11683,62;173307,71;8474,89;11071,95
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artefatos têxteis para uso doméstico;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;4039,14;11070,69;23125,53;4587,25;0,00;0,00;0,00;42822,61;0,00;0,00
2020;1;2;FCESP12_IICA12;120.93;PRECOS12_IPCA12;5344.75;PRECOS12_IPCAG12;0.25;BM12_PIB12;609810.8;ECONMI12_ALU12;3.2;RJ;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de massas alimentícias;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Outros indexadores;<= 15;3751,69;10200,50;10942,03;0,00;0,00;0,00;0,00;24894,22;0,00;0,00
