YEAR;DAY;MONTH;CODE_INDICE_CONDICOES_ECONOMICAS_ATUAIS;INDICE_CONDICOES_ECONOMICAS_ATUAIS;CODE_IPCA_INDICE_GERAL;IPCA_INDICE_GERAL;CODE_IPCA_TAXA_VARIACAO;IPCA_TAXA_VARIACAO;CODE_PIB;PIB;CODE_TAXAS_DESEMPREGO;TAXAS_DESEMPREGO;uf;tcb;sr;cliente;ocupacao;cnae_secao;cnae_subclasse;porte;modalidade;origem;indexador;numero_de_operacoes;a_vencer_ate_90_dias;a_vencer_de_91_ate_360_dias;a_vencer_de_361_ate_1080_dias;a_vencer_de_1081_ate_1800_dias;a_vencer_de_1801_ate_5400_dias;a_vencer_acima_de_5400_dias;vencido_acima_de_15_dias;carteira_ativa;carteira_inadimplida_arrastada;ativo_problematico;inadimplido_acima_90_dias;inadimplido_acima_0_dias;inadimplido_acima_0_dias_dummizado;inadimplido_acima_90_dias_dummizado
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de tecidos;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;17;18111.08;24946.51;12621.67;0.0;0.0;0.0;0.0;55679.26;0.0;0.0;37568.18;37568.18;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Lojas de departamentos ou magazines, exceto lojas francas (Duty free);PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;53;331249.03;182060.25;31965.01;46497.55;123569.71;0.0;87994.65;803336.2;0.0;91506.83;384092.52;472087.17000000004;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Representantes comerciais e agentes do comércio de peças e acessórios novos e usados para veículos automotores;PJ - Pequeno                                 ;PJ - Habitacional;Com destinação específica;Pós-fixado;<= 15;7853.11;20763.23;9911.36;0.0;0.0;0.0;0.0;38527.7;0.0;0.0;30674.59;30674.59;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;PJ - Construção;PJ - Incorporação de empreendimentos imobiliários;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;98;343623.69;123588.09;0.0;0.0;0.0;0.0;20395.72;487607.5;20395.72;32070.78;123588.09;143983.81;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;518;1316208.08;227095.32;19320.05;699.65;0.0;0.0;169.18;1563492.28;0.0;7987.79;247115.02;247284.19999999998;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de laminados planos e tubulares de material plástico;PJ - Grande                                  ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;1666.0;1654.0;0.0;0.0;0.0;0.0;0.0;3320.0;0.0;0.0;1654.0;1654.0;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de partes para calçados, de qualquer material;PJ - Médio                                   ;PJ - Comércio exterior;Sem destinação específica;Prefixado;<= 15;770538.03;2069990.67;2179333.35;0.0;0.0;0.0;0.0;5019862.05;0.0;0.0;4249324.02;4249324.02;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S1;PJ;-;PJ - Saúde humana e serviços sociais;PJ - UTI móvel;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;219236.84;2993.95;0.0;0.0;0.0;0.0;0.0;222230.79;0.0;0.0;2993.95;2993.95;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S2;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;1201.44;3604.34;2803.21;0.0;0.0;0.0;1486.89;9095.88;1486.89;1486.89;6407.55;7894.4400000000005;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S2;PJ;-;PJ - Educação;PJ - Educação superior - pós-graduação e extensão;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;623123.35;144085.64;0.0;0.0;0.0;0.0;0.0;767208.99;0.0;0.0;144085.64;144085.64;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S3;PF;PF - Servidor ou empregado público;-;-;PF - Mais de 5 a 10 salários mínimos         ;PF - Outros créditos;Sem destinação específica;Índices de preços;<= 15;41412.43;115063.41;248952.82;167850.13;325085.55;23668.6;9211.92;931244.86;129768.17;705579.48;880620.5099999999;889832.43;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de material elétrico;PJ - Grande                                  ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;0.0;2332.35;0.0;0.0;0.0;0.0;0.0;2332.35;0.0;0.0;2332.35;2332.35;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Representantes comerciais e agentes do comércio de matérias-primas agrícolas e animais vivos;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;6514.9;23298.37;0.0;0.0;0.0;0.0;0.0;29813.27;0.0;0.0;23298.37;23298.37;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S4;PF;PF - Empresário;-;-;PF - Mais de 2 a 3 salários mínimos          ;PF - Veículos;Sem destinação específica;Prefixado;935;1324403.02;3214062.27;3956249.05;396815.9;0.0;0.0;209208.52;9100738.76;312461.87;512246.22;7567127.220000001;7776335.74;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Bancário;S4;PJ;-;PJ - Atividades financeiras, de seguros e serviços relacionados;PJ - Planos de saúde;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;23697.75;64448.53;143860.11;89483.28;0.0;0.0;0.0;321489.67;0.0;0.0;297791.92;297791.92;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S4;PF;PF - Servidor ou empregado público;-;-;PF - Acima de 20 salários mínimos            ;PF - Rural e agroindustrial;Com destinação específica;Prefixado;32;981780.69;5379113.29;532143.33;66000.0;0.0;0.0;66682.19;7025719.5;0.0;66682.19;5977256.62;6043938.8100000005;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio a varejo de peças e acessórios novos para veículos automotores;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;4770.61;12739.96;23971.52;0.0;0.0;0.0;0.0;41482.09;0.0;0.0;36711.479999999996;36711.479999999996;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de material elétrico;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;4245.21;10614.72;0.0;0.0;0.0;0.0;0.0;14859.93;0.0;0.0;10614.72;10614.72;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Confecção de peças do vestuário, exceto roupas íntimas e as confeccionadas sob medida;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;88;367093.74;19683.18;0.0;0.0;0.0;0.0;0.0;386776.92;0.0;0.0;19683.18;19683.18;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artigos de serralheria, exceto esquadrias;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;63;0.0;0.0;0.0;0.0;0.0;0.0;339450.47;339450.47;106580.57;106580.57;0.0;339450.47;1;0
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S5;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;16000.62;42360.45;126732.03;68532.76;1060.82;0.0;3600.26;258286.94;0.0;106900.41;238686.06;242286.32;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de materiais de construção em geral;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;103;195986.75;5976.83;0.0;0.0;0.0;0.0;0.0;201963.58;0.0;0.0;5976.83;5976.83;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S5;PJ;-;PJ - Educação;-;PJ - Indisponível                            ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;3305.02;9894.58;23910.32;0.0;0.0;0.0;0.0;37109.92;0.0;0.0;33804.9;33804.9;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S5;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;20167.51;20000.46;0.0;0.0;0.0;0.0;0.0;40167.97;0.0;0.0;20000.46;20000.46;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MG;Cooperativas;S5;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividades de centros de assistência psicossocial;PJ - Médio                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;19;39742.24;0.0;0.0;0.0;0.0;0.0;0.0;39742.24;0.0;0.0;0.0;0.0;0;0
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MS;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista especializado de instrumentos musicais e acessórios;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;2275.14;6825.42;6067.04;0.0;0.0;0.0;0.0;15167.6;0.0;0.0;12892.46;12892.46;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MS;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Serviços de reboque de veículos;PJ - Micro                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;<= 15;10068.12;5287.94;0.0;0.0;0.0;0.0;0.0;15356.06;0.0;0.0;5287.94;5287.94;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MS;Cooperativas;S5;PF;PF - Autônomo;-;-;PF - Acima de 20 salários mínimos            ;PF - Empréstimo com consignação em folha;Sem destinação específica;Prefixado;<= 15;2934.93;8322.29;33387.11;50709.74;22655.74;0.0;0.0;118009.81;0.0;0.0;115074.88;115074.88;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MS;Cooperativas;S5;PF;PF - Outros;-;-;PF - Até 1 salário mínimo                    ;PF - Empréstimo com consignação em folha;Sem destinação específica;Prefixado;41;14238.63;28359.48;26771.86;0.0;0.0;0.0;3029.85;72399.82;4593.0;5585.03;55131.34;58161.19;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MS;Não bancário;S5;PF;PF - Empresário;-;-;PF - Mais de 3 a 5 salários mínimos          ;PF - Outros créditos;Sem destinação específica;Prefixado;16;17763.8;19002.05;0.0;0.0;0.0;0.0;4647.38;41413.23;4154.41;4154.41;19002.05;23649.43;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MS;Não bancário;S5;PF;PF - Servidor ou empregado público;-;-;PF - Mais de 2 a 3 salários mínimos          ;PF - Empréstimo sem consignação em folha;Sem destinação específica;Prefixado;46;23104.79;15381.88;4017.01;906.71;0.0;0.0;46906.58;90316.97;35861.4;52911.99;20305.6;67212.18000000001;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Serviços de alinhamento e balanceamento de veículos automotores;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;17;14415.6;6636.13;2926.73;0.0;0.0;0.0;614.94;24593.4;0.0;0.0;9562.86;10177.8;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de artigos de serralheria, exceto esquadrias;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;30;85293.13;171307.73;108759.72;0.0;0.0;0.0;110712.59;476073.17;274641.72;345524.39;280067.45;390780.04000000004;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S1;PJ;-;PJ - Outras atividades de serviços;PJ - Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;1297.78;1333.11;0.0;0.0;0.0;0.0;0.0;2630.89;0.0;0.0;1333.11;1333.11;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S1;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividade médica ambulatorial restrita a consultas;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;32738.21;0.0;0.0;0.0;0.0;0.0;0.0;32738.21;0.0;0.0;0.0;0.0;0;0
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S2;PF;PF - MEI;-;-;PF - Mais de 3 a 5 salários mínimos          ;PF - Outros créditos;Sem destinação específica;Prefixado;<= 15;11807.96;32556.15;72724.62;25474.02;0.0;0.0;0.0;142562.75;0.0;5379.64;130754.79;130754.79;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S2;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Representantes comerciais e agentes do comércio de veículos automotores;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;11787.34;32203.18;66628.29;13408.92;0.0;0.0;0.0;124027.73;0.0;0.0;112240.39;112240.39;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S3;PF;PF - Empresário;-;-;PF - Acima de 20 salários mínimos            ;PF - Outros créditos;Sem destinação específica;Índices de preços;<= 15;109044.22;301390.12;611226.85;402434.33;526482.65;2515.35;8495.09;1961588.61;0.0;944565.46;1844049.3000000003;1852544.3900000001;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Bancário;S3;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Serviços de engenharia;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;9737.36;36527.15;71466.86;14086.98;0.0;0.0;0.0;131818.35;0.0;0.0;122080.99;122080.99;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de mercadorias em lojas de conveniência;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;14528.71;30469.25;31711.83;12840.97;535.03;0.0;14092.61;104178.4;27497.76;39157.8;75557.08;89649.69;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Serviços de manutenção e reparação mecânica de veículos automotores;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;96;478401.57;1368358.6;2941352.81;1166271.45;5816.37;0.0;35276.3;5995477.1;184851.74;484104.47;5481799.23;5517075.53;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Cooperativas;S5;PJ;-;PJ - Agricultura, pecuária, produção florestal, pesca e aqüicultura;PJ - Atividades de pós-colheita;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;5154.36;0.0;0.0;0.0;0.0;0.0;0.0;5154.36;0.0;158.89;0.0;0.0;0;0
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Cooperativas;S5;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Limpeza em prédios e em domicílios;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;48642.81;122829.56;88149.57;0.0;0.0;0.0;12141.51;271763.45;44654.4;49838.2;210979.13;223120.64;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Não bancário;S3;PF;PF - Aposentado/pensionista;-;-;PF - Mais de 10 a 20 salários mínimos        ;PF - Habitacional;Com destinação específica;Pós-fixado;<= 15;37615.93;111554.98;240005.11;215829.92;724864.58;134427.85;5070.08;1469368.45;0.0;0.0;1426682.44;1431752.52;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Não bancário;S4;PF;PF - Outros;-;-;PF - Mais de 10 a 20 salários mínimos        ;PF - Outros créditos;Sem destinação específica;Prefixado;75;17435.22;8654.08;2675.1;0.0;0.0;0.0;49620.77;78385.17;13207.22;22114.97;11329.18;60949.95;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;MT;Não bancário;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista especializado de equipamentos de telefonia e comunicação;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;3521.48;5396.14;0.0;0.0;0.0;0.0;0.0;8917.62;0.0;0.0;5396.14;5396.14;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;PA;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de água mineral;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;0.0;3.03;0.0;0.0;0.0;0.0;0.0;3.03;0.0;0.0;3.03;3.03;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;PA;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de tintas e materiais para pintura;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;34;315855.4;657299.01;550819.53;0.0;0.0;0.0;5523.2;1529497.14;0.0;46137.87;1208118.54;1213641.74;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;PA;Bancário;S3;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";"PJ - Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios";PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;13660.01;36706.88;14551.94;0.0;0.0;0.0;0.0;64918.83;0.0;0.0;51258.82;51258.82;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;PA;Cooperativas;S4;PF;PF - Servidor ou empregado público;-;-;PF - Acima de 20 salários mínimos            ;PF - Empréstimo sem consignação em folha;Sem destinação específica;Flutuantes;<= 15;4437.9;319282.22;81758.41;0.0;0.0;0.0;53934.74;459413.27;0.0;137266.22;401040.63;454975.37;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;PA;Cooperativas;S4;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Fotocópias;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;1381.32;4143.96;10589.98;10129.45;0.0;0.0;0.0;26244.71;0.0;0.0;24863.39;24863.39;1;1
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;PA;Cooperativas;S4;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Outras atividades profissionais, científicas e técnicas não especificadas anteriormente;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;11703.89;0.0;0.0;0.0;0.0;0.0;7233.4;18937.29;0.0;0.0;0.0;7233.4;1;0
2020;1;1;FCESP12_IICA12;105.78;PRECOS12_IPCA12;5331.42;PRECOS12_IPCAG12;0.21;BM12_PIB12;617747.2;ECONMI12_ALU12;3.2;PA;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Construção de embarcações para uso comercial e para usos especiais, exceto de grande porte;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;40.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0;0
