YEAR;DAY;MONTH;CODE_INDICE_CONDICOES_ECONOMICAS_ATUAIS;INDICE_CONDICOES_ECONOMICAS_ATUAIS;CODE_IPCA_INDICE_GERAL;IPCA_INDICE_GERAL;CODE_IPCA_TAXA_VARIACAO;IPCA_TAXA_VARIACAO;CODE_PIB;PIB;CODE_TAXAS_DESEMPREGO;TAXAS_DESEMPREGO;uf;tcb;sr;cliente;ocupacao;cnae_secao;cnae_subclasse;porte;modalidade;origem;indexador;numero_de_operacoes;a_vencer_ate_90_dias;a_vencer_de_91_ate_360_dias;a_vencer_de_361_ate_1080_dias;a_vencer_de_1081_ate_1800_dias;a_vencer_de_1801_ate_5400_dias;a_vencer_acima_de_5400_dias;vencido_acima_de_15_dias;carteira_ativa;carteira_inadimplida_arrastada;ativo_problematico
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;GO;Cooperativas;S5;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;18;212,97;128,93;0,00;0,00;0,00;0,00;18819,55;19161,45;15296,82;18519,73
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MA;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de doces, balas, bombons e semelhantes;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;13011,92;57,66;0,00;0,00;0,00;0,00;0,00;13069,58;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MA;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;3495,44;28324,01;53858,36;19601,56;0,00;0,00;0,00;105279,37;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MA;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comercio varejista de artigos de cama, mesa e banho;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;106,96;0,00;0,00;0,00;0,00;0,00;0,00;106,96;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Atividades de consultoria e auditoria contábil e tributária;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;<= 15;6233,06;16999,77;8471,26;0,00;0,00;0,00;0,00;31704,09;0,00;31704,09
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Serviços advocatícios;PJ - Médio                                   ;PJ - Habitacional;Com destinação específica;Pós-fixado;<= 15;105844,86;290409,28;617618,12;436284,32;531319,36;0,00;0,00;1981475,94;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Serviços de desenho técnico relacionados à arquitetura e engenharia;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Pós-fixado;<= 15;1629,73;4607,21;3763,05;0,00;0,00;0,00;2050,02;12050,01;9289,72;12050,01
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;43;96805,83;121244,95;85342,81;11737,30;1870,49;0,00;6410,63;323412,01;6410,63;19948,35
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;1199,58;2770,89;0,00;0,00;0,00;0,00;5269,04;9239,51;5269,04;5269,04
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;PJ - Construção;PJ - Obras de fundações;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Outros indexadores;<= 15;20903,52;62710,56;146324,52;0,00;0,00;0,00;0,00;229938,60;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de calçados de materiais não especificados anteriormente;PJ - Médio                                   ;PJ - Outros créditos;Sem destinação específica;Pós-fixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;47529,68;47529,68;47529,68;47529,68
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;PJ - Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Pós-fixado;28;75566,30;174583,06;51599,59;1022,46;0,00;0,00;220935,97;523707,38;160430,52;281113,54
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S2;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de alimentos para animais;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;6567,16;30158,36;20768,31;0,00;0,00;0,00;0,00;57493,83;0,00;57493,83
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S3;PF;PF - Servidor ou empregado público;-;-;PF - Mais de 2 a 3 salários mínimos          ;PF - Empréstimo sem consignação em folha;Sem destinação específica;Prefixado;1383;1155250,73;1824540,27;1063987,48;149570,69;110374,26;0,00;219222,14;4522945,57;189754,21;312485,43
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S3;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Aluguel de andaimes;PJ - Médio                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;17498,95;54162,32;19396,62;0,00;0,00;0,00;0,00;91057,89;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S3;PJ;-;PJ - Indústrias extrativas;PJ - Extração de ardósia e beneficiamento associado;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;3718,13;10242,79;12660,25;0,00;0,00;0,00;0,00;26621,17;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S3;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividades de práticas integrativas e complementares em saúde humana;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;2747,18;26610,10;0,00;0,00;0,00;0,00;5629,24;34986,52;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Bancário;S4;PJ;-;PJ - Atividades profissionais, científicas e técnicas;PJ - Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;35792,34;103638,49;307435,21;0,00;0,00;0,00;0,00;446866,04;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S4;PJ;-;PJ - Construção;PJ - Administração de obras;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;1527,75;0,00;0,00;0,00;0,00;0,00;0,00;1527,75;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S4;PJ;-;PJ - Educação;PJ - Treinamento em desenvolvimento profissional e gerencial;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;1558,77;4028,94;5518,19;0,00;0,00;0,00;0,00;11105,90;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S5;PF;PF - Empregado de empresa privada;-;-;PF - Mais de 3 a 5 salários mínimos          ;PF - Empréstimo com consignação em folha;Sem destinação específica;Flutuantes;<= 15;910,48;4097,16;1637,67;0,00;0,00;0,00;0,00;6645,31;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S5;PJ;-;PJ - Alojamento e alimentação;PJ - Outros alojamentos não especificados anteriormente;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;2700,54;3723,48;0,00;0,00;0,00;0,00;7376,92;13800,94;7027,50;8368,57
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio a varejo de automóveis, camionetas e utilitários usados;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;113150,07;362336,27;610832,12;65785,12;0,00;0,00;0,00;1152103,58;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de sementes, flores, plantas e gramas;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;1949,12;42240,36;157266,72;156292,36;3898,77;0,00;0,00;361647,33;0,00;60423,25
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S5;PJ;-;PJ - Educação;PJ - Educação superior - graduação e pós-graduação;PJ - Micro                                   ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;37156,70;2608,01;0,00;0,00;0,00;0,00;23522,08;63286,79;0,00;23522,08
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S5;PJ;-;PJ - Informação e comunicação;PJ - Agências de notícias;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;3489,98;5463,48;0,00;0,00;0,00;0,00;0,00;8953,46;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Cooperativas;S5;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;35;70412,40;0,00;0,00;0,00;0,00;0,00;0,00;70412,40;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MG;Não bancário;S4;PF;PF - Outros;-;-;PF - Acima de 20 salários mínimos            ;PF - Cartão de crédito;Sem destinação específica;Prefixado;3282;2977348,22;1284934,73;8866,16;0,00;0,00;0,00;407693,46;4678842,57;205894,95;264956,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de plantas e flores naturais;PJ - Micro                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;7229,56;14489,68;9453,12;5515,27;0,00;0,00;0,00;36687,63;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Bancário;S1;PJ;-;PJ - Indústrias extrativas;PJ - Extração de areia, cascalho ou pedregulho e beneficiamento associado;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;4234,27;10786,72;17440,84;0,00;0,00;0,00;3405,04;35866,87;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Bancário;S1;PJ;-;PJ - Transporte, armazenagem e correio;-;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Prefixado;<= 15;167206,30;478399,86;1026558,86;12680,39;0,00;0,00;0,00;1684845,41;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Bancário;S3;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividade médica ambulatorial restrita a consultas;PJ - Micro                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;17163,88;52743,36;65455,46;8461,10;0,00;0,00;0,00;143823,80;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Bancário;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;65469,68;96698,30;0,00;0,00;0,00;0,00;0,00;162167,98;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Bancário;S4;PJ;-;PJ - Indústrias de transformação;PJ - Abate de aves;PJ - Grande                                  ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;64370,10;183598,92;426775,84;47546,91;0,00;0,00;0,00;722291,77;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de calçados;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;17030,52;65263,68;133796,87;38577,60;0,00;0,00;0,00;254668,67;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de hortifrutigranjeiros;PJ - Micro                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;17;22532,39;20486,54;0,00;0,00;0,00;0,00;3366,04;46384,97;3366,04;3366,04
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Cooperativas;S4;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de móveis;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;78;251729,93;36191,45;0,00;0,00;0,00;0,00;0,00;287921,38;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Cooperativas;S4;PJ;-;PJ - Outras atividades de serviços;PJ - Higiene e embelezamento de animais domésticos;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;<= 15;12732,02;4185,68;6686,50;1453,54;0,00;0,00;0,00;25057,74;0,00;11628,68
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Cooperativas;S5;PF;PF - Empresário;-;-;PF - Mais de 5 a 10 salários mínimos         ;PF - Cartão de crédito;Sem destinação específica;Prefixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;6118,70;6118,70;6118,70;6118,70
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Cooperativas;S5;PJ;-;PJ - Atividades administrativas e serviços complementares;PJ - Aluguel de máquinas e equipamentos agrícolas sem operador;PJ - Pequeno                                 ;PJ - Capital de giro rotativo;Sem destinação específica;Prefixado;<= 15;2073,79;0,00;0,00;0,00;0,00;0,00;3000,00;5073,79;3000,00;3000,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MS;Cooperativas;S5;PJ;-;PJ - Saúde humana e serviços sociais;PJ - Atividades de atenção ambulatorial não especificadas anteriormente;PJ - Pequeno                                 ;PJ - Capital de giro;Sem destinação específica;Flutuantes;<= 15;26346,37;67006,41;66379,43;0,00;0,00;0,00;0,00;159732,21;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S1;PF;PF - Empresário;-;-;PF - Mais de 5 a 10 salários mínimos         ;PF - Rural e agroindustrial;Sem destinação específica;Outros indexadores;<= 15;0,00;37501,13;71715,69;76083,16;39762,52;0,00;0,00;225062,50;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S1;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de embalagens;PJ - Médio                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;21;345324,93;802257,29;621940,70;0,00;0,00;0,00;123837,81;1893360,73;225533,65;327352,50
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Confecção de roupas profissionais, exceto sob medida;PJ - Pequeno                                 ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;<= 15;11813,12;0,00;0,00;0,00;0,00;0,00;10616,67;22429,79;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S1;PJ;-;PJ - Indústrias de transformação;PJ - Preparação de subprodutos do abate;PJ - Médio                                   ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;373740,29;1009024,49;2738929,67;1354027,79;0,00;0,00;0,00;5475722,24;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S1;PJ;-;PJ - Informação e comunicação;PJ - Provedores de acesso às redes de comunicações;PJ - Pequeno                                 ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;30;150573,49;300808,38;430661,61;410396,50;775455,29;0,00;0,00;2067895,27;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S1;PJ;-;PJ - Outras atividades de serviços;PJ - Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente;PJ - Micro                                   ;PJ - Capital de giro;Sem destinação específica;Prefixado;<= 15;15835,04;55401,43;7130,30;0,00;3866,62;0,00;0,00;82233,39;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S3;PJ;-;PJ - Indústrias extrativas;PJ - Extração de areia, cascalho ou pedregulho e beneficiamento associado;PJ - Médio                                   ;PJ - Financiamento de infraestrutura/desenvolvimento/projeto e outros créditos;Com destinação específica;Pós-fixado;<= 15;12786,66;74999,97;199999,92;166666,78;0,00;0,00;0,00;454453,33;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S3;PJ;-;PJ - Informação e comunicação;PJ - Desenvolvimento e licenciamento de programas de computador customizáveis;PJ - Pequeno                                 ;PJ - Investimento;Sem destinação específica;Prefixado;<= 15;9247,23;14540,25;0,00;0,00;0,00;0,00;0,00;23787,48;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S4;PF;PF - Empregado de entidades sem fins lucrativos;-;-;PF - Mais de 1 a 2 salários mínimos          ;PF - Veículos;Sem destinação específica;Prefixado;<= 15;5340,29;9869,62;12870,33;1614,38;0,00;0,00;0,00;29694,62;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Bancário;S4;PF;PF - Outros;-;-;PF - Indisponível                            ;PF - Empréstimo sem consignação em folha;Sem destinação específica;Prefixado;132;109989,95;85442,08;10224,39;0,00;0,00;0,00;43392,04;249048,46;30680,63;178738,86
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Cooperativas;S4;PF;PF - Empregado de entidades sem fins lucrativos;-;-;PF - Mais de 5 a 10 salários mínimos         ;PF - Cartão de crédito;Sem destinação específica;Prefixado;18;20987,96;7501,17;0,00;0,00;0,00;0,00;3002,09;31491,22;3002,09;3002,09
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Cooperativas;S4;PJ;-;PJ - Educação;PJ - Educação infantil - pré-escola;PJ - Pequeno                                 ;PJ - Outros créditos;Sem destinação específica;Prefixado;24;59641,31;59275,73;76564,71;9200,00;0,00;0,00;0,00;204681,75;0,00;135890,93
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Cooperativas;S4;PJ;-;PJ - Indústrias de transformação;PJ - Fabricação de móveis com predominância de madeira;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Flutuantes;<= 15;1,02;0,00;0,00;0,00;0,00;0,00;0,00;1,02;0,00;0,00
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio atacadista de matérias-primas agrícolas não especificadas anteriormente;PJ - Médio                                   ;PJ - Operações com recebíveis;Sem destinação específica;Prefixado;<= 15;0,00;0,00;0,00;0,00;0,00;0,00;19134,20;19134,20;19134,20;19134,20
2020;1;4;FCESP12_IICA12;95.71;PRECOS12_IPCA12;5331.91;PRECOS12_IPCAG12;-0.31;BM12_PIB12;555387.4;ECONMI12_ALU12;3.5;MT;Cooperativas;S5;PJ;-;"PJ - Comércio; reparação de veículos automotores e motocicletas";PJ - Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas;PJ - Médio                                   ;PJ - Capital de giro rotativo;Sem destinação específica;Flutuantes;<= 15;200000,00;0,00;0,00;0,00;0,00;0,00;0,00;200000,00;0,00;0,00
